,home,season_hits_for,season_hits_against,season_runs_for,season_runs_against,season_errors,season_wins,ml_odds,rl_odds,ml_win,rl_win
4350,1,619,635,337,314,36,44,151,-110,0,0
4351,0,614,632,298,356,41,29,112,-205,1,1
4352,1,513,628,231,317,47,31,101,-165,1,1
4353,0,591,637,305,314,33,34,-111,145,0,0
4354,0,573,629,313,347,51,28,225,107,1,1
4355,0,682,658,360,339,42,37,-157,-103,1,0
4356,1,637,619,316,282,22,38,-265,-127,0,0
4357,1,613,633,315,321,52,33,119,-150,0,0
4358,0,606,629,310,327,43,26,128,-161,1,1
4359,0,665,647,327,351,42,40,151,-141,0,0
4360,1,644,639,372,337,41,42,-143,141,0,0
4361,1,621,580,335,270,34,45,-185,110,1,0
4362,1,706,793,373,462,37,28,190,119,1,1
4363,1,611,610,342,295,31,45,-120,160,0,0
4364,1,785,668,443,353,39,42,-128,165,1,1
4365,0,612,580,298,298,45,37,-142,115,0,0
4366,1,576,471,344,208,39,51,-220,-114,0,0
4367,1,625,644,309,301,43,40,127,-135,1,1
4368,1,647,626,337,320,28,42,-150,125,0,0
4369,1,654,651,325,314,37,42,-149,135,0,0
4370,1,597,643,292,325,44,33,150,-105,0,0
4371,0,632,575,335,320,40,35,-220,-139,0,0
4372,0,574,643,279,341,66,26,190,-106,1,1
4373,0,634,670,338,379,42,25,135,-145,1,1
4374,0,603,579,273,306,38,33,118,-185,0,0
4375,0,627,636,306,356,41,30,134,-155,1,1
4376,1,528,637,237,319,47,32,-122,170,0,0
4377,0,600,652,307,320,35,34,112,-200,1,1
4378,1,641,627,317,285,22,38,-160,148,1,1
4379,0,649,620,387,305,46,43,145,-167,0,0
4380,0,619,631,318,328,44,27,110,-180,1,1
4381,0,575,568,322,276,35,37,-170,-114,1,1
4382,1,712,802,380,465,37,29,126,-134,0,0
4383,1,628,636,288,373,58,24,225,126,0,0
4384,1,620,622,348,302,31,45,-106,-171,1,1
4385,1,794,682,450,358,39,43,-173,120,1,1
4386,1,625,655,330,368,48,36,109,-154,0,0
4387,1,707,621,413,313,36,47,-185,106,1,1
4388,1,754,762,456,440,54,37,-159,112,1,0
4389,1,586,478,348,213,41,51,-163,120,1,0
4390,0,650,637,302,335,41,30,-127,135,1,1
4391,0,677,664,326,334,36,36,165,-126,0,0
4392,0,650,685,362,367,38,35,116,-185,1,1
4393,1,663,667,330,328,38,42,117,-155,0,0
4394,1,603,653,294,332,45,33,130,-128,0,0
4395,0,641,581,338,327,40,35,-141,114,1,0
4396,0,748,659,330,348,46,37,-141,115,0,0
4397,0,581,653,284,345,66,27,148,-140,0,0
4398,0,645,679,343,380,42,26,154,-140,0,0
4399,1,540,564,276,258,40,38,-174,120,1,1
4400,0,617,588,278,313,38,33,153,-140,0,0
4401,0,643,645,320,361,42,31,171,-119,0,0
4402,1,533,650,239,334,48,32,126,-135,1,1
4403,0,613,657,322,322,35,35,-119,134,1,1
4404,0,581,633,316,348,51,29,144,-132,0,0
4405,1,620,616,338,305,39,40,-131,165,0,0
4406,1,653,632,323,287,22,39,-115,180,1,1
4407,0,654,632,389,311,47,43,105,-210,0,0
4408,0,631,640,325,334,45,28,-104,151,0,0
4409,1,648,654,377,330,44,47,-201,-101,1,0
4410,0,585,574,329,278,36,38,-145,108,1,1
4411,0,643,551,354,268,31,41,-265,-146,1,1
4412,1,718,807,382,468,38,29,139,-125,0,0
4413,1,637,648,290,380,58,24,149,-115,1,1
4414,1,629,632,353,306,32,46,-140,135,0,0
4415,1,806,691,457,362,39,44,-262,-134,1,0
4416,1,634,667,337,377,48,36,103,-155,0,0
4417,1,641,678,340,384,49,36,106,-160,0,0
4418,1,721,626,424,317,36,48,-134,148,1,0
4419,1,768,772,464,447,54,38,-200,-120,1,1
4420,1,597,488,353,217,42,52,-208,106,0,0
4421,0,661,644,309,339,42,31,118,-163,0,0
4422,0,682,678,330,345,39,36,119,-167,0,0
4423,0,660,688,368,367,38,36,126,-168,1,1
4424,1,670,678,334,335,38,42,-128,144,1,0
4425,1,611,663,294,337,45,33,125,-135,1,1
4426,0,646,587,341,329,40,36,-154,105,1,1
4427,0,761,672,333,352,46,37,-101,-205,0,0
4428,0,591,664,288,350,67,27,178,-126,1,1
4429,0,648,686,343,383,42,26,135,-165,0,0
4430,1,547,567,279,258,41,39,-150,145,1,0
4431,0,626,600,282,320,38,33,222,114,0,0
4432,0,653,657,326,368,43,31,213,113,1,1
4433,1,546,663,243,337,49,33,-109,175,1,1
4434,0,625,666,331,329,36,36,-113,135,1,1
4435,0,636,673,338,332,36,37,-116,140,1,1
4436,0,591,647,323,356,52,29,170,100,0,0
4437,1,623,626,338,311,41,40,-141,148,0,0
4438,1,660,639,331,289,23,40,-128,170,0,0
4439,0,661,639,391,319,48,43,118,-200,1,1
4440,0,641,649,329,339,47,28,125,-155,1,1
4441,1,660,664,384,336,44,48,-253,-132,0,0
4442,0,595,582,334,278,36,39,-140,115,0,0
4443,0,655,560,361,270,32,42,-164,-105,0,0
4444,1,724,818,384,474,39,29,119,-145,1,1
4445,1,650,655,297,383,59,25,128,-131,1,1
4446,1,636,638,355,311,33,46,-154,135,1,0
4447,1,816,700,463,367,39,45,-179,105,1,0
4448,1,652,689,344,394,52,36,118,-140,1,1
4449,1,725,630,425,317,36,49,-141,145,0,0
4450,1,780,776,472,447,54,39,-186,-106,1,1
4451,1,605,496,356,228,43,52,-350,-153,0,0
4452,0,669,651,311,342,42,31,107,-202,0,0
4453,0,686,682,330,346,39,36,126,-165,1,1
4454,0,665,695,370,368,38,37,100,-210,0,0
4455,1,677,686,337,337,38,43,-117,173,1,1
4456,1,619,673,300,338,45,34,143,-119,1,1
4457,0,657,593,347,331,41,37,-129,125,0,0
4458,0,764,683,333,360,46,37,-120,130,1,0
4459,0,599,672,299,353,67,28,290,133,1,1
4460,0,656,696,345,386,42,26,117,-181,0,0
4461,1,557,575,282,260,41,40,-132,161,1,0
4462,0,635,610,287,326,38,33,159,-125,0,0
4463,0,665,663,337,370,43,32,152,-128,1,1
4464,1,557,666,251,337,49,34,110,-150,0,0
4465,0,647,684,348,336,38,38,-133,120,0,0
4466,0,595,659,323,364,52,29,166,-114,0,0
4467,1,630,631,339,313,41,40,-110,180,1,1
4468,1,669,646,333,292,24,40,105,-155,0,0
4469,0,668,648,394,321,49,44,-115,135,1,1
4470,0,647,656,334,341,47,29,139,-155,0,0
4471,1,666,676,386,347,44,48,-172,108,0,0
4472,0,605,590,335,284,39,39,-158,-101,0,0
4473,0,662,573,364,277,32,42,-143,111,0,0
4474,0,645,645,308,363,53,33,138,-160,0,0
4475,0,636,660,285,354,40,32,225,101,1,1
4476,1,644,644,357,312,33,47,116,-140,0,0
4477,0,674,539,362,283,35,39,-126,120,1,1
4478,0,614,645,307,391,44,26,235,125,0,0
4479,1,790,782,478,450,55,40,106,-150,0,0
4480,1,614,503,357,231,43,52,-275,-145,1,1
4481,0,680,663,314,352,43,31,113,-186,0,0
4482,0,670,707,373,375,38,37,-114,140,1,1
4483,1,689,697,347,340,38,44,-123,166,1,1
4484,0,677,694,346,350,46,30,117,-162,0,0
4485,1,595,543,309,245,27,47,-181,139,1,0
4486,1,599,562,273,258,33,36,-129,165,1,0
4487,1,564,583,285,262,41,41,-265,-121,0,0
4488,1,588,680,273,332,48,33,104,-160,0,0
4489,1,573,657,305,345,50,33,-153,140,1,0
4490,1,642,636,346,316,41,41,-117,175,0,0
4491,0,643,579,322,296,44,39,161,-159,0,0
4492,0,677,653,397,321,51,45,-116,130,1,1
4493,1,674,684,388,352,44,48,-132,142,1,0
4494,0,609,600,335,288,40,39,107,-205,1,1
4495,0,669,585,366,283,32,42,119,-185,0,0
4496,0,652,653,310,366,54,33,-120,135,0,0
4497,0,649,668,292,357,40,33,113,-200,1,1
4498,1,648,653,359,317,34,47,-153,130,0,0
4499,0,683,543,367,285,35,40,138,-150,1,1
4500,0,620,654,309,396,44,26,255,120,0,0
4501,1,732,641,430,326,36,49,-157,130,1,0
4502,1,798,793,481,455,56,40,113,-140,0,0
4503,1,623,509,362,233,44,53,-295,-140,1,1
4504,0,689,675,317,360,44,31,-102,-210,0,0
4505,0,697,689,339,351,41,37,-111,135,1,1
4506,0,677,710,377,377,38,38,-130,115,1,0
4507,0,643,613,270,309,45,32,142,-150,0,0
4508,0,682,706,348,353,46,30,173,-120,0,0
4509,1,601,546,311,246,28,48,-147,150,0,0
4510,1,606,571,277,261,34,37,-179,125,1,0
4511,1,599,655,326,326,57,39,113,-150,0,0
4512,1,667,814,336,438,72,29,101,-155,0,0
4513,1,572,596,288,269,41,41,-123,170,0,0
4514,0,646,620,291,331,39,33,-115,140,1,1
4515,1,591,687,275,336,48,33,115,-135,0,0
4516,1,565,674,255,342,51,34,-108,180,1,0
4517,0,654,698,352,343,39,38,-123,130,1,1
4518,1,581,664,308,347,50,34,110,-155,1,1
4519,1,645,644,348,319,41,41,104,-150,0,0
4520,0,646,585,323,298,44,39,132,-170,1,1
4521,0,688,661,402,324,51,46,-123,120,1,1
4522,1,580,609,297,311,42,35,105,-160,0,0
4523,1,686,689,391,354,45,49,-193,100,1,0
4524,0,617,603,338,290,40,40,-114,130,1,1
4525,0,678,592,369,287,34,42,159,-145,0,0
4526,0,656,657,312,371,54,33,-127,129,1,0
4527,0,659,677,297,361,40,34,158,-116,1,1
4528,1,654,664,361,322,34,47,-105,-165,0,0
4529,0,694,549,372,287,35,41,-105,145,1,1
4530,0,627,665,310,402,44,26,251,111,0,0
4531,1,737,647,432,327,37,50,-185,115,1,0
4532,1,810,807,486,465,57,40,115,-130,1,1
4533,1,634,516,368,234,45,54,-291,-131,1,1
4534,0,699,687,323,367,45,31,-149,111,0,0
4535,0,685,713,379,378,38,39,-174,-114,1,0
4536,0,649,618,271,311,46,32,165,-135,0,0
4537,0,690,718,352,358,46,30,134,-151,1,1
4538,1,610,557,311,248,28,48,-151,145,1,1
4539,1,609,575,278,261,34,38,180,107,0,0
4540,1,606,668,329,332,57,39,117,-140,0,0
4541,1,581,606,292,274,41,41,-178,-101,0,0
4542,0,656,625,296,334,40,34,-124,135,1,1
4543,1,594,695,276,338,48,33,154,-106,0,0
4544,1,577,684,262,348,51,35,134,-131,1,1
4545,0,667,705,358,346,41,39,-132,120,1,1
4546,1,585,668,313,349,51,35,117,-149,0,0
4547,1,652,658,350,329,42,41,114,-144,1,1
4548,0,657,594,325,298,45,40,136,-165,0,0
4549,0,702,673,412,329,51,47,-130,110,0,0
4550,1,585,619,300,316,42,35,114,-155,0,0
4551,1,698,697,396,358,46,50,-149,131,0,0
4552,0,631,610,348,292,40,41,-124,124,0,0
4553,0,682,595,369,288,34,42,-210,-127,1,1
4554,0,668,684,301,364,40,35,125,-180,1,1
4555,1,658,670,362,327,37,47,114,-152,0,0
4556,0,700,553,377,288,35,42,-124,132,1,1
4557,1,750,654,436,330,37,51,-142,140,1,1
4558,0,631,616,320,334,46,32,218,-111,0,0
4559,0,708,692,347,352,41,38,-152,106,1,1
4560,0,714,696,351,354,41,39,-145,108,1,1
4561,1,583,628,305,260,32,41,-162,130,0,0
4562,0,656,631,274,315,46,32,127,-160,0,0
4563,0,698,726,357,362,46,31,147,-150,1,1
4564,1,622,564,320,251,29,49,-258,-109,1,1
4565,1,613,583,281,269,37,38,-140,160,0,0
4566,1,613,677,330,336,58,39,111,-159,1,1
4567,1,670,825,337,446,72,29,137,-126,0,0
4568,1,674,831,339,450,74,29,130,-128,0,0
4569,1,588,615,295,278,43,41,-159,146,1,0
4570,0,673,633,307,339,40,35,116,-185,0,0
4571,0,627,673,298,365,38,33,144,-166,0,0
4572,0,676,712,362,347,41,40,-121,139,0,0
4573,1,589,673,315,352,51,35,142,-125,0,0
4574,0,664,606,328,307,46,40,-157,105,1,0
4575,1,593,636,305,327,42,35,-131,165,1,1
4576,0,661,661,315,373,54,34,200,-105,0,0
4577,0,675,690,307,367,41,36,135,-169,1,1
4578,1,664,679,365,332,38,47,-230,-115,1,0
4579,0,709,559,382,291,35,43,-116,136,1,0
4580,0,633,680,312,411,45,26,106,-200,0,0
4581,1,755,660,441,332,38,52,-180,111,1,1
4582,0,638,625,324,341,46,32,155,-145,0,0
4583,1,649,522,377,236,46,55,-195,109,1,1
4584,0,706,697,326,375,45,31,160,-131,0,0
4585,1,656,637,338,325,29,42,-131,165,1,1
4586,1,591,633,305,262,33,41,-146,144,0,0
4587,0,662,636,276,320,46,32,116,-185,0,0
4588,0,703,734,359,362,47,32,131,-164,1,1
4589,1,631,571,327,255,30,50,-175,125,1,1
4590,1,619,590,284,275,37,38,-150,149,0,0
4591,1,617,682,333,337,58,40,-116,170,1,0
4592,1,679,840,341,459,75,29,156,-103,0,0
4593,1,599,624,304,286,43,42,-149,151,1,1
4594,0,681,640,307,341,40,35,185,-110,0,0
4595,1,601,704,281,344,48,33,141,-125,0,0
4596,0,636,684,306,374,39,33,134,-171,0,0
4597,1,665,671,330,343,54,36,-118,175,1,0
4598,1,595,679,316,354,51,35,141,-130,1,1
4599,0,688,663,362,340,42,38,-176,-117,1,1
4600,0,670,612,330,308,47,41,-156,110,0,0
4601,0,710,685,413,340,53,47,175,-129,0,0
4602,1,600,644,307,327,43,36,106,-156,0,0
4603,0,673,659,331,359,42,40,-156,105,1,1
4604,1,646,652,373,345,41,42,-215,-110,1,1
4605,0,690,599,377,291,34,43,108,-205,0,0
4606,0,670,670,317,376,56,34,136,-155,0,0
4607,0,684,693,310,369,41,37,175,-119,0,0
4608,1,673,688,368,334,38,48,-151,135,1,1
4609,0,718,565,384,292,35,44,-145,110,1,1
4610,0,642,688,316,416,46,26,-104,-210,1,1
4611,1,768,667,451,336,38,53,-144,140,0,0
4612,0,646,633,326,346,46,32,290,126,0,0
4613,1,658,527,382,236,46,56,-141,160,0,0
4614,0,713,710,330,385,47,31,129,-160,1,1
4615,1,665,648,346,328,29,43,-161,130,0,0
4616,1,599,645,311,272,33,41,-141,145,0,0
4617,0,673,645,279,328,49,32,146,-150,1,1
4618,0,715,742,369,368,49,33,126,-165,1,1
4619,1,639,579,332,257,32,51,-340,-146,1,1
4620,1,622,599,286,278,39,38,-205,-101,1,1
4621,1,625,691,338,341,60,41,-106,180,0,0
4622,1,684,853,342,469,77,29,125,-135,1,1
4623,1,609,634,314,291,44,43,-211,-110,0,0
4624,0,684,653,307,350,42,35,205,-105,0,0
4625,1,608,708,281,347,48,33,107,-154,0,0
4626,0,646,694,311,384,41,33,181,-110,1,1
4627,1,677,684,336,348,57,37,-110,185,0,0
4628,1,603,683,323,356,51,36,200,122,0,0
4629,0,701,668,372,341,42,39,-140,115,0,0
4630,0,674,620,332,315,47,41,-240,-142,1,1
4631,0,715,694,413,345,53,47,126,-180,1,1
4632,1,606,653,308,329,43,36,130,-130,0,0
4633,0,677,666,334,359,42,41,-117,134,1,1
4634,1,659,655,382,345,42,43,-235,-115,1,1
4635,0,703,611,382,297,34,43,100,-215,1,1
4636,0,677,680,318,382,58,34,220,125,0,0
4637,1,683,695,374,335,38,49,-260,-145,1,0
4638,0,726,576,390,296,35,45,-124,132,1,0
4639,0,652,694,322,417,46,27,116,-185,1,1
4640,1,776,682,452,344,41,53,-164,125,0,0
4641,0,652,646,327,360,49,32,129,-170,0,0
4642,1,666,541,386,246,47,56,-173,125,1,1
4643,0,728,718,338,386,48,32,149,-145,1,1
4644,1,679,658,350,335,30,43,-153,135,0,0
4645,1,607,657,315,282,35,41,-185,110,1,1
4646,0,683,659,286,332,50,33,138,-155,1,1
4647,0,727,750,379,372,50,34,165,-130,0,0
4648,1,652,585,346,258,32,52,-144,150,1,0
4649,1,631,701,339,347,61,41,-131,165,0,0
4650,1,687,858,345,471,79,30,131,-129,0,0
4651,1,620,651,322,301,44,43,-195,-101,1,1
4652,0,687,659,307,353,42,35,116,-185,0,0
4653,1,613,717,281,352,49,33,-111,180,1,1
4654,0,663,705,321,392,43,34,175,-119,0,0
4655,1,685,696,337,354,60,37,-140,160,0,0
4656,1,611,695,329,365,53,36,109,-160,1,1
4657,0,706,671,374,344,42,39,-146,109,1,0
4658,0,686,628,341,321,48,42,-119,140,0,0
4659,0,729,702,423,349,53,48,153,-145,0,0
4660,1,617,661,312,335,43,36,114,-152,0,0
4661,0,686,671,339,359,42,42,101,-210,0,0
4662,1,665,658,385,345,42,44,-126,165,1,0
4663,0,715,619,388,298,34,44,125,-180,1,1
4664,0,681,685,319,384,59,34,156,-140,1,1
4665,0,660,701,326,419,47,28,215,106,1,1
4666,0,616,589,299,300,45,37,-177,-110,1,1
4667,0,676,526,378,280,50,42,-163,-101,1,1
4668,1,634,648,311,302,44,41,115,-145,1,1
4669,1,696,677,359,347,30,43,157,-110,0,0
4670,1,616,664,319,283,35,42,-123,165,0,0
4671,1,629,677,304,338,45,35,-102,-160,1,1
4672,1,631,607,292,282,39,39,-119,175,1,1
4673,0,606,681,302,354,67,29,160,-125,1,1
4674,0,644,691,300,297,40,39,109,-205,0,0
4675,0,695,668,310,357,43,35,180,-115,1,1
4676,0,673,671,342,372,44,33,-108,140,0,0
4677,1,692,710,344,364,61,37,148,-119,0,0
4678,0,712,680,378,347,42,40,113,-185,1,1
4679,1,616,645,315,328,52,33,-255,-126,0,0
4680,0,653,664,335,343,48,29,-130,125,0,0
4681,1,706,705,400,363,48,50,-180,105,0,0
4682,1,674,666,389,348,42,45,-210,-105,0,0
4683,1,627,583,336,270,34,46,-176,120,0,0
4684,0,694,693,333,388,59,35,230,105,0,0
4685,1,662,662,303,385,59,26,-148,150,1,0
4686,0,671,666,344,362,37,35,115,-180,0,0
4687,0,734,583,393,298,35,46,-220,-140,0,0
4688,0,682,707,341,421,47,29,200,-110,0,0
4689,0,624,599,306,304,45,38,240,120,0,0
4690,0,660,658,330,364,50,32,170,-130,0,0
4691,0,694,536,390,282,50,43,-148,110,1,1
4692,1,645,657,318,303,45,42,-172,125,1,1
4693,1,706,685,363,354,31,43,-280,-140,1,1
4694,1,626,676,322,287,36,42,-110,175,1,1
4695,1,701,706,355,343,38,45,-172,110,1,0
4696,1,635,681,306,339,45,36,-119,165,1,1
4697,0,667,609,356,341,42,37,-235,-140,0,0
4698,1,645,614,299,285,40,40,154,-120,0,0
4699,0,616,689,310,357,68,30,170,-120,0,0
4700,0,664,703,347,389,43,26,152,-130,0,0
4701,0,651,705,303,304,40,39,-174,100,1,1
4702,1,622,639,337,316,39,44,190,120,1,1
4703,0,677,677,343,374,44,33,109,-185,0,0
4704,0,666,719,321,409,43,34,133,-170,0,0
4705,1,702,728,346,376,63,37,133,-130,0,0
4706,1,619,702,333,368,54,37,205,120,1,1
4707,0,724,690,382,350,42,41,100,-205,0,0
4708,1,674,655,333,295,24,40,-200,110,1,1
4709,1,622,667,317,343,52,33,-230,-110,1,1
4710,0,662,675,336,350,48,29,152,-145,0,0
4711,1,714,715,403,371,48,50,-190,100,1,1
4712,1,680,677,394,355,44,45,-125,160,1,1
4713,1,635,596,340,284,35,46,-270,-125,1,1
4714,0,700,696,335,392,59,35,148,-145,1,1
4715,1,672,676,310,391,60,27,-151,140,1,1
4716,0,679,675,345,367,38,35,136,-155,1,1
4717,0,744,597,397,304,35,46,-124,125,0,0
4718,0,694,720,346,433,47,29,158,-145,1,1
4719,0,628,615,306,316,45,38,115,-170,0,0
4720,0,668,677,333,376,50,32,161,-135,1,1
4721,0,702,544,396,286,52,44,-172,-110,0,0
4722,1,659,668,331,309,46,43,103,-165,1,1
4723,1,722,689,375,354,31,44,-130,150,1,1
4724,1,637,687,330,291,36,43,117,-150,0,0
4725,1,708,714,359,346,39,46,-130,160,1,1
4726,1,647,687,314,340,46,37,-114,170,1,1
4727,0,672,615,357,348,43,37,-185,-115,0,0
4728,1,651,633,300,297,40,40,-115,175,0,0
4729,0,626,696,314,363,69,30,185,-107,0,0
4730,0,672,710,350,393,43,26,115,-180,0,0
4731,0,670,711,315,305,41,40,105,-205,1,1
4732,1,636,649,343,320,40,45,114,-145,1,1
4733,0,683,689,344,382,45,33,104,-200,0,0
4734,0,680,729,327,416,43,34,136,-160,0,0
4735,1,710,736,350,382,64,37,152,-110,1,1
4736,1,625,707,340,369,54,38,165,-105,1,1
4737,0,735,701,386,358,44,41,-127,130,1,1
4738,1,693,663,345,298,24,41,-181,115,0,0
4739,1,635,679,329,348,52,34,-178,125,0,0
4740,0,673,689,342,363,49,29,-113,145,0,0
4741,1,721,725,409,375,48,51,-215,-113,1,1
4742,1,689,685,399,356,44,46,-151,135,0,0
4743,1,638,602,344,286,35,47,-163,125,0,0
4744,0,708,701,338,392,59,36,119,-184,0,0
4745,1,685,680,322,393,60,28,-120,170,1,1
4746,0,690,681,348,369,40,36,170,-124,1,1
4747,0,749,600,400,309,35,46,146,-149,0,0
4748,0,704,727,348,434,47,30,176,-134,0,0
4749,0,677,682,335,376,50,33,175,-121,0,0
4750,0,706,556,400,294,52,44,135,-160,0,1
4751,1,664,671,332,309,46,44,-119,175,0,0
4752,1,716,722,364,348,39,47,-194,100,0,0
4753,0,681,623,362,354,44,37,-158,105,1,1
4754,0,680,718,352,398,44,26,174,-120,1,1
4755,1,639,654,348,323,41,46,-161,130,1,1
4756,0,692,699,350,390,47,33,143,-150,0,0
4757,0,684,742,329,428,44,34,110,-200,0,0
4758,1,722,740,358,386,66,38,-150,140,0,0
4759,1,633,716,346,374,54,39,143,-125,0,0
4760,1,658,664,352,330,42,42,-158,130,1,0
4761,1,698,672,345,300,24,41,-205,101,1,1
4762,1,642,689,330,350,54,34,-196,114,1,0
4763,0,676,694,342,364,49,29,109,-205,1,1
4764,1,695,696,401,359,44,46,-200,104,0,0
4765,1,643,610,344,289,36,47,-134,164,1,1
4766,1,740,828,394,483,39,30,-124,148,1,1
4767,1,692,689,327,395,60,29,125,-138,0,0
4768,0,699,684,352,369,40,37,145,-150,1,1
4769,1,826,711,468,371,39,46,-155,135,1,1
4770,1,666,696,351,398,54,37,152,-105,0,0
4771,0,635,623,309,322,45,38,-127,125,1,1
4772,1,822,815,497,466,57,41,-140,135,1,1
4773,0,710,558,401,295,53,44,-172,-115,1,1
4774,1,672,682,335,314,46,44,-154,130,1,1
4775,0,723,701,360,356,42,40,-140,118,1,1
4776,0,694,720,385,383,39,40,-130,125,0,0
4777,1,729,735,370,355,41,47,117,-145,0,0
4778,1,657,696,322,346,46,38,115,-145,1,1
4779,0,696,637,371,358,46,38,145,-175,0,0
4780,0,772,691,338,364,46,38,130,-158,1,1
4781,0,636,706,319,371,71,30,125,-155,0,0
4782,0,693,731,359,404,44,27,139,-150,0,0
4783,0,680,718,320,307,42,41,-176,-110,1,1
4784,1,647,658,353,324,41,47,-160,130,0,0
4785,0,701,711,352,393,47,33,179,-125,0,0
4786,1,587,691,270,351,52,36,156,-110,0,0
4787,0,681,716,363,350,41,40,166,-139,0,0
4788,0,601,669,326,370,52,29,114,-168,0,0
4789,1,670,673,355,332,42,43,-199,105,1,1
4790,1,708,682,352,302,24,42,-160,155,1,1
4791,1,651,701,334,353,54,35,-186,119,1,1
4792,0,687,702,347,367,49,30,185,-110,0,0
4793,1,731,735,417,380,50,52,-215,-110,1,1
4794,0,637,616,349,294,42,41,140,-155,0,0
4795,1,650,616,349,292,36,48,-145,139,0,0
4796,1,746,837,399,486,42,31,-131,151,1,1
4797,1,698,700,329,401,60,29,168,101,1,1
4798,0,709,687,360,370,41,38,-115,131,0,0
4799,1,836,721,473,374,39,47,108,-160,0,0
4800,1,671,704,354,405,54,37,190,127,1,1
4801,0,645,628,316,324,45,39,-143,110,1,1
4802,1,832,823,501,467,57,42,-131,143,0,0
4803,0,718,563,408,298,53,45,-220,-147,0,0
4804,1,684,688,342,317,47,45,-122,170,0,0
4805,0,734,707,366,358,42,41,-188,-121,0,0
4806,0,702,726,386,390,40,40,-115,140,1,1
4807,1,734,745,372,362,43,47,128,-130,0,0
4808,1,663,704,329,347,46,39,105,-160,0,0
4809,0,705,650,374,367,46,38,-215,-129,0,0
4810,0,784,698,345,368,46,39,150,-145,0,0
4811,0,644,716,320,375,71,30,116,-162,1,1
4812,0,699,743,362,411,44,27,112,-200,1,1
4813,0,689,725,325,308,42,42,-170,-110,1,1
4814,1,650,668,354,332,42,47,105,-151,1,1
4815,0,703,718,353,398,47,33,151,-137,1,1
4816,1,594,700,271,356,53,36,150,-110,0,0
4817,0,686,723,363,357,43,40,153,-139,0,0
4818,0,610,675,329,375,52,29,116,-171,0,0
4819,1,677,675,360,333,43,44,-171,120,0,0
4820,1,721,691,361,305,24,43,185,109,1,1
4821,1,658,706,341,353,54,36,-173,119,1,0
4822,0,691,712,348,370,49,30,-116,135,1,1
4823,1,741,739,420,381,52,53,106,-155,0,0
4824,0,647,626,352,299,44,41,-118,140,1,0
4825,1,657,628,353,299,38,48,-170,125,1,0
4826,1,756,848,408,491,42,32,-156,130,1,0
4827,1,706,707,334,404,60,30,138,-125,1,1
4828,0,718,699,363,377,41,38,-142,110,1,1
4829,1,841,725,476,378,39,47,-114,170,0,0
4830,1,681,712,361,409,54,38,200,134,0,0
4831,0,653,636,322,327,45,40,-120,135,1,0
4832,1,844,830,504,471,58,42,-151,130,0,0
4833,0,726,573,412,305,54,45,-240,-153,1,1
4834,1,688,693,342,323,47,45,-265,-125,0,0
4835,0,741,715,369,363,42,41,-153,105,0,0
4836,0,712,730,389,390,40,41,114,-185,0,0
4837,1,742,753,375,368,44,47,110,-155,0,0
4838,1,667,714,329,350,47,39,-124,165,1,1
4839,0,708,657,374,370,47,38,106,-215,0,0
4840,0,788,705,346,370,46,39,220,-107,0,0
4841,0,651,728,324,378,72,31,136,-150,1,1
4842,0,704,747,368,411,44,28,225,105,1,1
4843,0,700,733,330,311,42,43,136,-155,0,0
4844,1,662,677,361,335,42,48,127,-130,0,0
4845,0,719,731,362,406,48,34,111,-185,1,1
4846,1,602,711,274,361,53,36,-151,135,1,1
4847,0,693,734,366,361,43,40,185,-110,0,0
4848,0,621,685,334,384,55,29,141,-150,0,0
4849,1,690,691,368,342,45,44,-121,165,0,0
4850,1,728,694,364,305,24,44,-116,185,1,1
4851,1,669,713,345,356,54,37,-215,-110,1,1
4852,0,696,715,352,371,50,31,140,-143,1,1
4853,1,744,744,421,385,53,53,-155,132,0,0
4854,0,651,631,356,302,44,42,104,-200,1,1
4855,1,664,632,355,300,39,49,-260,-113,1,1
4856,0,725,709,368,379,41,39,150,-141,0,0
4857,1,698,705,401,363,44,46,-170,121,1,1
4858,1,634,654,339,301,45,44,108,-185,0,0
4859,0,693,636,344,325,48,42,-118,165,1,1
4860,0,753,608,401,314,35,46,-130,120,0,0
4861,1,778,688,452,347,44,53,115,-140,1,1
4862,1,755,757,425,391,55,53,-113,170,0,0
4863,0,660,635,358,303,44,43,103,-200,1,1
4864,0,763,618,405,319,35,46,104,-210,0,0
4865,1,788,698,457,351,44,54,-114,180,1,1
4866,1,674,546,389,247,47,57,-170,135,1,0
4867,0,712,673,375,377,48,38,-161,109,1,0
4868,0,698,640,347,325,48,43,150,-155,0,0
4869,1,759,770,426,401,56,53,-141,154,0,0
4870,0,673,639,368,304,44,44,126,-174,1,1
4871,1,674,646,365,307,39,50,146,-129,0,0
4872,1,677,552,390,247,47,58,-195,120,1,1
4873,0,704,643,347,326,48,43,175,-140,0,0
4874,0,720,682,379,380,49,39,-140,121,0,0
4875,0,691,684,340,366,42,42,175,-111,0,0
4876,1,707,709,406,365,44,47,-205,-109,1,0
4877,1,683,654,368,311,39,50,125,-141,1,1
4878,1,845,734,477,380,40,47,-145,144,0,0
4879,0,657,642,325,329,45,41,130,-164,1,1
4880,0,735,579,419,309,54,46,-102,-221,0,0
4881,1,664,593,350,261,32,53,-140,155,0,0
4882,1,744,698,371,306,24,45,-108,183,1,0
4883,0,729,626,398,305,34,45,125,-175,1,1
